[Thu Jul 26 15:02:50.009356 2018] [php7:emerg] [pid 8673] [client 127.0.0.1:34640] PHP Parse error:  syntax error, unexpected end of file in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 108
[Thu Jul 26 15:08:34.275143 2018] [php7:error] [pid 10013] [client 127.0.0.1:34770] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY000] [1045] Access denied for user ''@'localhost' (using password: NO) in /home/fabien/Code/codi-n-shop-php/catalogue.php:92\nStack trace:\n#0 /home/fabien/Code/codi-n-shop-php/catalogue.php(92): PDO->__construct('mysql:host=loca...', NULL, NULL)\n#1 {main}\n  thrown in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 92
[Thu Jul 26 15:09:10.353939 2018] [php7:notice] [pid 9252] [client 127.0.0.1:34776] PHP Notice:  Undefined variable: admin in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 92
[Thu Jul 26 15:09:10.353993 2018] [php7:notice] [pid 9252] [client 127.0.0.1:34776] PHP Notice:  Undefined variable: plop in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 92
[Thu Jul 26 15:09:10.356497 2018] [php7:error] [pid 9252] [client 127.0.0.1:34776] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY000] [1045] Access denied for user ''@'localhost' (using password: NO) in /home/fabien/Code/codi-n-shop-php/catalogue.php:92\nStack trace:\n#0 /home/fabien/Code/codi-n-shop-php/catalogue.php(92): PDO->__construct('mysql:host=loca...', NULL, NULL)\n#1 {main}\n  thrown in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 92
[Thu Jul 26 15:09:40.433736 2018] [php7:notice] [pid 9111] [client 127.0.0.1:34794] PHP Notice:  Array to string conversion in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:09:40.433818 2018] [php7:notice] [pid 9111] [client 127.0.0.1:34794] PHP Notice:  Array to string conversion in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:09:40.433836 2018] [php7:notice] [pid 9111] [client 127.0.0.1:34794] PHP Notice:  Array to string conversion in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:09:40.433848 2018] [php7:notice] [pid 9111] [client 127.0.0.1:34794] PHP Notice:  Array to string conversion in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:09:40.433874 2018] [php7:notice] [pid 9111] [client 127.0.0.1:34794] PHP Notice:  Array to string conversion in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:10:18.901691 2018] [php7:notice] [pid 9120] [client 127.0.0.1:34808] PHP Notice:  Undefined variable: fefegkegoje in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:10:18.901756 2018] [php7:notice] [pid 9120] [client 127.0.0.1:34808] PHP Notice:  Undefined variable: fefegkegoje in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:10:18.901771 2018] [php7:notice] [pid 9120] [client 127.0.0.1:34808] PHP Notice:  Undefined variable: fefegkegoje in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:10:18.901783 2018] [php7:notice] [pid 9120] [client 127.0.0.1:34808] PHP Notice:  Undefined variable: fefegkegoje in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:10:18.901796 2018] [php7:notice] [pid 9120] [client 127.0.0.1:34808] PHP Notice:  Undefined variable: fefegkegoje in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:11:24.643094 2018] [php7:emerg] [pid 9120] [client 127.0.0.1:34846] PHP Parse error:  syntax error, unexpected '$row' (T_VARIABLE) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:16:12.365512 2018] [php7:emerg] [pid 10412] [client 127.0.0.1:34900] PHP Parse error:  syntax error, unexpected '(', expecting variable (T_VARIABLE) or '{' or '$' in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 95
[Thu Jul 26 15:16:20.788480 2018] [php7:emerg] [pid 10277] [client 127.0.0.1:34902] PHP Parse error:  syntax error, unexpected '(', expecting variable (T_VARIABLE) or '{' or '$' in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:19:29.429157 2018] [php7:emerg] [pid 10013] [client 127.0.0.1:34954] PHP Parse error:  syntax error, unexpected '(', expecting variable (T_VARIABLE) or '{' or '$' in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 90
[Thu Jul 26 15:47:58.172447 2018] [php7:emerg] [pid 11579] [client 127.0.0.1:35190] PHP Parse error:  syntax error, unexpected '<', expecting end of file in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 85
[Thu Jul 26 16:06:37.960340 2018] [php7:emerg] [pid 12325] [client 127.0.0.1:35620] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 97
[Thu Jul 26 16:06:41.556180 2018] [php7:emerg] [pid 12584] [client 127.0.0.1:35622] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 97
[Thu Jul 26 16:06:50.271943 2018] [php7:emerg] [pid 12204] [client 127.0.0.1:35624] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 97
[Fri Jul 27 09:26:17.689159 2018] [php7:emerg] [pid 4610] [client 127.0.0.1:40680] PHP Parse error:  syntax error, unexpected '<' in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 54
[Fri Jul 27 09:54:46.585169 2018] [php7:error] [pid 4954] [client 127.0.0.1:41018] script '/home/fabien/Code/codi-n-shop-php/single.php' not found or unable to stat, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:36:05.134966 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39756] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61
[Fri Jul 27 11:36:05.135343 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39756] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61
[Fri Jul 27 11:36:05.135361 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39756] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61
[Fri Jul 27 11:36:05.135386 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39756] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61
[Fri Jul 27 11:36:05.135407 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39756] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61
[Fri Jul 27 11:36:20.759264 2018] [php7:warn] [pid 2354] [client 127.0.0.1:39774] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61
[Fri Jul 27 11:36:20.759378 2018] [php7:warn] [pid 2354] [client 127.0.0.1:39774] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61
[Fri Jul 27 11:36:20.759396 2018] [php7:warn] [pid 2354] [client 127.0.0.1:39774] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61
[Fri Jul 27 11:36:20.759458 2018] [php7:warn] [pid 2354] [client 127.0.0.1:39774] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61
[Fri Jul 27 11:36:20.759492 2018] [php7:warn] [pid 2354] [client 127.0.0.1:39774] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61
[Fri Jul 27 11:36:33.917930 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39788] PHP Warning:  Use of undefined constant thumb - assumed 'thumb' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 57, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:36:33.918036 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39788] PHP Warning:  Use of undefined constant name - assumed 'name' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 61, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:36:33.918053 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39788] PHP Warning:  Use of undefined constant price - assumed 'price' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 64, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:36:33.918080 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39788] PHP Warning:  Use of undefined constant description - assumed 'description' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 67, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:36:33.918094 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39788] PHP Warning:  Use of undefined constant quantity - assumed 'quantity' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 68, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:00.644390 2018] [php7:warn] [pid 852] [client 127.0.0.1:39800] PHP Warning:  Use of undefined constant thumb - assumed 'thumb' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 57, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:00.644467 2018] [php7:warn] [pid 852] [client 127.0.0.1:39800] PHP Warning:  Use of undefined constant name - assumed 'name' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 61, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:00.644479 2018] [php7:warn] [pid 852] [client 127.0.0.1:39800] PHP Warning:  Use of undefined constant price - assumed 'price' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 64, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:00.644505 2018] [php7:warn] [pid 852] [client 127.0.0.1:39800] PHP Warning:  Use of undefined constant description - assumed 'description' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 67, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:00.644516 2018] [php7:warn] [pid 852] [client 127.0.0.1:39800] PHP Warning:  Use of undefined constant quantity - assumed 'quantity' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 68, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:00.644525 2018] [php7:warn] [pid 852] [client 127.0.0.1:39800] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 73, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:14.732512 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39814] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/single.php?produit=1
[Fri Jul 27 11:37:14.732587 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39814] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/single.php?produit=1
[Fri Jul 27 11:37:14.732614 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39814] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/single.php?produit=1
[Fri Jul 27 11:37:14.732637 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39814] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/single.php?produit=1
[Fri Jul 27 11:37:14.732650 2018] [php7:warn] [pid 2130] [client 127.0.0.1:39814] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/single.php?produit=1
[Fri Jul 27 11:37:19.936619 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:37:19.936683 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:37:19.936698 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:37:19.936738 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:37:19.936759 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:37:21.474344 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant thumb - assumed 'thumb' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 57, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:21.474408 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant name - assumed 'name' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 61, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:21.474427 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant price - assumed 'price' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 64, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:21.474445 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant description - assumed 'description' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 67, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:21.474459 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant quantity - assumed 'quantity' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 68, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:21.474472 2018] [php7:warn] [pid 853] [client 127.0.0.1:39816] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 73, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:32.153352 2018] [php7:warn] [pid 2515] [client 127.0.0.1:39836] PHP Warning:  Use of undefined constant thumb - assumed 'thumb' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 57, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:32.153416 2018] [php7:warn] [pid 2515] [client 127.0.0.1:39836] PHP Warning:  Use of undefined constant name - assumed 'name' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 61, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:32.153430 2018] [php7:warn] [pid 2515] [client 127.0.0.1:39836] PHP Warning:  Use of undefined constant price - assumed 'price' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 64, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:32.153442 2018] [php7:warn] [pid 2515] [client 127.0.0.1:39836] PHP Warning:  Use of undefined constant description - assumed 'description' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 67, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:32.153454 2018] [php7:warn] [pid 2515] [client 127.0.0.1:39836] PHP Warning:  Use of undefined constant quantity - assumed 'quantity' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 68, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:52.980737 2018] [php7:warn] [pid 2475] [client 127.0.0.1:39850] PHP Warning:  Use of undefined constant thumb - assumed 'thumb' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 57, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:52.980802 2018] [php7:warn] [pid 2475] [client 127.0.0.1:39850] PHP Warning:  Use of undefined constant name - assumed 'name' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 61, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:52.980815 2018] [php7:warn] [pid 2475] [client 127.0.0.1:39850] PHP Warning:  Use of undefined constant price - assumed 'price' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 64, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:52.980837 2018] [php7:warn] [pid 2475] [client 127.0.0.1:39850] PHP Warning:  Use of undefined constant description - assumed 'description' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 67, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:52.980845 2018] [php7:warn] [pid 2475] [client 127.0.0.1:39850] PHP Warning:  Use of undefined constant quantity - assumed 'quantity' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 68, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:37:52.980853 2018] [php7:warn] [pid 2475] [client 127.0.0.1:39850] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/single.php on line 73, referer: http://ma-boutique-php/catalogue.php
[Fri Jul 27 11:38:00.022703 2018] [php7:warn] [pid 2146] [client 127.0.0.1:39862] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:38:00.022785 2018] [php7:warn] [pid 2146] [client 127.0.0.1:39862] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:38:00.022803 2018] [php7:warn] [pid 2146] [client 127.0.0.1:39862] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:38:00.022831 2018] [php7:warn] [pid 2146] [client 127.0.0.1:39862] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:38:00.022843 2018] [php7:warn] [pid 2146] [client 127.0.0.1:39862] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:38:40.554253 2018] [php7:warn] [pid 2588] [client 127.0.0.1:39874] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
[Fri Jul 27 11:38:40.554315 2018] [php7:warn] [pid 2588] [client 127.0.0.1:39874] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 61, referer: http://ma-boutique-php/cart.html
